w_ease,w_itemknn,w_rp3,w_pop,w_kg,HR@10,HR@20,NDCG@10,NDCG@20,evaluated_users,candidate_courses,mask_train_positives
1.0,-0.012259573568499132,0.16415422933719556,0.09570431825481368,-0.16814826496975732,0.5804085721441093,0.6883653536546098,0.3699465596106349,0.3993044183701485,55902,698,1
1.0,0.3023520362766764,0.34486808379225176,-0.17650591299376683,-0.05670751256344744,0.5782082930843262,0.688472684340453,0.3690901201929805,0.3990289118370581,55902,698,1
1.0,0.07385095076936041,0.03259040056619569,-0.1218409600513784,0.037946348402421115,0.5777610818933133,0.6865765088905584,0.3694249362548831,0.3989970873160988,55902,698,1
1.0,0.19799743506689169,0.006910163631185046,-0.09537878147528,0.08033635580034215,0.5783871775607313,0.6867911702622447,0.3695041800922692,0.39899615605745853,55902,698,1
1.0,-0.0698628436659651,0.32353104165583135,-0.19054702853128958,-0.08091621743165543,0.5787986118564631,0.6859146363278594,0.3698692743770322,0.39896161205421116,55902,698,1
1.0,0.23301817073314143,-0.1161428196897297,0.042725752413681345,0.14283147599465873,0.5776179743121892,0.6869521662910093,0.36922239689835,0.39895009928027725,55902,698,1
1.0,0.1522003029013029,0.05468051691133266,-0.15932569716713468,-0.05878062648674384,0.5779757432649995,0.687256269900898,0.3693165788472831,0.3989282036283363,55902,698,1
1.0,0.1271412695136164,0.06907250516548455,-0.10374958327449071,0.11254635727788709,0.5781188508461236,0.686665951128761,0.36940732961923084,0.39892042358975777,55902,698,1
1.0,0.3025753537195681,-0.061042900804497785,-0.08448334039622983,-0.057511343527966,0.5779757432649995,0.687256269900898,0.36925203804430157,0.39888881946715893,55902,698,1
1.0,0.18148066888442446,0.010757757654123984,-0.13541238293561966,0.019788623133903643,0.5776179743121892,0.6867732818146042,0.36914250109174096,0.39884139668401325,55902,698,1
1.0,-0.03605401054632115,0.0965551614924404,0.03201138120822247,-0.12443745409821663,0.579245823047476,0.6872383814532574,0.3694772619033655,0.3988185144540464,55902,698,1
1.0,0.24873115776071633,0.1533548383424895,-0.06195976853308313,0.17872791639185936,0.5776179743121892,0.6870952738721334,0.3690107430317436,0.39874069268897966,55902,698,1
1.0,-0.10804530551865457,0.12738480990825327,-0.10732071144307712,0.0064330350550927395,0.5777610818933133,0.6858251940896569,0.36945887755490575,0.3987240057422544,55902,698,1
1.0,0.006833370781904019,-0.09107517773780235,0.06527334586290578,0.12786183257488415,0.5783156237701692,0.6860577439089836,0.3694285132028633,0.39863256753397186,55902,698,1
1.0,0.24490469163775244,0.06147302238579641,-0.12653584516342747,0.10329982625939643,0.5775285320739866,0.6862187399377482,0.36904043892392163,0.39860911369556057,55902,698,1
1.0,0.33174237406023943,-0.041738249193600724,-0.15454480256472977,-0.0529282301051969,0.577331759149941,0.6868269471575257,0.36890619776911393,0.3986033415920401,55902,698,1
1.0,0.0741902727000516,0.019406226656880937,-0.08884031379993639,-0.10946677726263863,0.5781367392937641,0.6863081821759508,0.3692085374674963,0.3985164016924093,55902,698,1
1.0,0.11290842167262419,0.06545603034221573,0.06527224818903815,-0.19486380705327738,0.579210046152195,0.6875245966155057,0.3690199447617646,0.39843680908512924,55902,698,1
1.0,0.1429447572734129,-0.03062761022252422,0.06719196975940195,-0.148937444934047,0.5791027154663518,0.6868627240528067,0.3691646474432487,0.39843272563234466,55902,698,1
1.0,0.1096921105721678,0.01327233190563501,-1.7991035522413323e-05,-0.1626216266021528,0.5784945082465743,0.6868985009480877,0.36891210972785715,0.3983283595670809,55902,698,1
1.0,0.06765657797532229,-4.248127425082737e-06,-0.11623355150551218,0.1498496228768718,0.5767414403778041,0.6838216879539194,0.3690770387187097,0.39814748524484694,55902,698,1
1.0,0.1385887522480996,0.058135321496233155,-0.1992790585572724,0.11761242431020169,0.5766341096919609,0.6839111301921219,0.3688887146540475,0.39807650936376116,55902,698,1
1.0,-0.09950960394700895,-0.016400534081864288,0.16578244884116983,-0.0724871674217682,0.5776716396551107,0.6844298951736968,0.3683603322949889,0.3973111824335708,55902,698,1
1.0,-0.08976546118806292,0.08290626549768967,-0.11685802337122651,-0.06594598496556184,0.5769918786447712,0.6818002933705413,0.3688344208435849,0.3972764249723698,55902,698,1
1.0,0.18429639420504504,-0.08582779927897324,-0.08800330232164294,-0.18691264872123386,0.5763657829773532,0.6831061500482988,0.36779238048974083,0.39674639808029,55902,698,1
1.0,0.03264252835173029,-0.12845465468270215,0.186147707937872,-0.187814076750042,0.5745232728703803,0.6790633608815427,0.366229224006117,0.3945312097209688,55902,698,1
