w_ease,w_itemknn,w_rp3,w_pop,w_kg,HR@10,HR@20,NDCG@10,NDCG@20,evaluated_users,candidate_courses,mask_train_positives
1.0,-0.0800059737725545,0.04811940132364592,0.14423796980625542,-0.155328804305839,0.5776716396551107,0.6840721262208865,0.36824340226392244,0.39707914037063374,55902,698,1
1.0,-0.10141345638527463,-0.06418181600313214,-0.011176313449364234,0.11141676273289108,0.5759364602339809,0.6820507316375085,0.3683164018183333,0.39701188075928445,55902,698,1
1.0,0.2588740302330329,-0.13760489408002033,-0.09712693158205106,0.11977399998418159,0.5742549461557725,0.6822832814568351,0.367602083394864,0.3970066743039291,55902,698,1
1.0,-0.14246412928281701,0.02007810230148141,-0.06483058354909454,0.14332403840404695,0.5763478945297127,0.6805481020357054,0.36873331698058714,0.3968973437412189,55902,698,1
1.0,0.2352011061557809,-0.14893487846604422,-0.17747352163918687,-0.027958510278389637,0.5742191692604915,0.6806017673786269,0.36731154170989677,0.396306878599984,55902,698,1
1.0,0.025394988311164407,-0.11734557045330188,0.057791012104173034,-0.15476366516225074,0.5753103645665629,0.6812457514936854,0.36692439798840326,0.39565836398248583,55902,698,1
1.0,0.0022223942611255543,-0.0025499340415861826,-0.14082993102338387,-0.15736233023940238,0.5751851454330793,0.6763800937354656,0.36728736955461494,0.3947922420792051,55902,698,1
1.0,-0.11894011786211542,-0.03294985879203957,-0.14381256523287572,-0.0036114880092478485,0.5730385317162177,0.671031447890952,0.36712250627692583,0.39370981882529216,55902,698,1
1.0,0.014042001221257788,-0.05428819418979183,-0.12238781667826584,-0.19903136401945362,0.5727880934492505,0.6729097348932059,0.366138689311199,0.39321204248863056,55902,698,1
1.0,-0.11552722406466162,-0.03351668847518688,-0.1924631721625336,-0.0773062532975517,0.568977854101821,0.6578297735322529,0.3651476333317821,0.3892396937630974,55902,698,1
